"competitorId","competitorName","firstName","lastName","gender","genderId","age","ageNull","height","heightNull","weight","weightNull","bmi","bmiNull","affiliateName","affiliateId","countryOfOriginName","countryOfOriginCode","regionName","regionId","status","statusId","year","overallRank","overallScore","openCompetitor","openRank","openScore","gamesCompetitions","openCompetitions"
11788,"Josh Wagner","Josh","Wagner","M",1,28,0,191,0,91,0,24.9444916531893,0,"",0,"",0,"",0,"ACT",1,2008,46,20,0,1000,5000,1,3
11826,"Phillip Kniep","Phillip","Kniep","M",1,28,0,183,0,91,0,27.1731016154558,0,"",0,"United States",1,"North America",1,"CUT",4,2011,37,145,1,26,583,1,1
11866,"Chris Harrison","Chris","Harrison","M",1,29,0,181,0,96,0,29.3031348249443,0,"",0,"",0,"",0,"ACT",1,2008,91,28,0,1000,5000,1,2
11881,"Heather Keenan (bergeron)","Heather","Keenan (bergeron)","F",2,32,0,166,0,62,0,22.4996371026274,0,"",0,"",0,"",0,"CUT",4,2009,17,117,0,1000,5000,1,2
12104,"Jason Hill","Jason","Hill","M",1,35,0,173,0,77,0,25.7275552140065,0,"",0,"",0,"",0,"ACT",1,2008,100,29,0,1000,5000,1,2
12336,"Kelley Jackson","Kelley","Jackson","F",2,30,0,158,0,59,0,23.6340330075308,0,"CrossFit Gambit",2205,"United States",1,"North America",1,"ACT",1,2014,27,518,1,16,350,1,1
12448,"Mike Asher","Mike","Asher","M",1,40,0,183,0,107,0,31.9507898115799,0,"",0,"",0,"",0,"ACT",1,2008,119,42,0,1000,5000,1,2
12485,"Jason Khalipa","Jason","Khalipa","M",1,22,0,176,0,96,0,30.9917355371901,0,"",0,"",0,"",0,"ACT",1,2008,1,13,0,1000,5000,1,2
12489,"Nolan Foster","Nolan","Foster","M",1,27,0,181,0,89,0,27.1664479106254,0,"",0,"",0,"",0,"ACT",1,2008,30,19,0,1000,5000,1,4
12701,"Mandi Janowitz","Mandi","Janowitz","F",2,28,0,166,0,66,0,23.9512265931195,0,"Ute CrossFit Sugarhouse",1677,"United States",1,"North America",1,"ACT",1,2014,26,553,1,23,462,1,1
12969,"Hillari Eaton","Hillari","Eaton","F",2,26,0,161,0,54,0,20.8325296091972,0,"",0,"",0,"",0,"CUT",4,2009,63,105,0,1000,5000,1,1
13061,"Chad Cole","Chad","Cole","M",1,25,0,173,0,82,0,27.3981756824485,0,"CrossFit Apollo",1923,"United States",1,"North America",1,"ACT",1,2015,20,508,1,194,4291,1,1
13082,"Freddy Camacho","Freddy","Camacho","M",1,42,0,173,0,87,0,29.0687961508904,0,"",0,"",0,"",0,"ACT",1,2007,13,226,0,1000,5000,1,1
13119,"Mark Rosen","Mark","Rosen","M",1,46,0,176,0,80,0,25.8264462809917,0,"",0,"",0,"",0,"ACT",1,2007,24,205,0,1000,5000,1,1
13132,"Scott Lewis","Scott","Lewis","M",1,33,0,176,0,90,0,29.0547520661157,0,"",0,"",0,"",0,"CUT",4,2009,44,157,0,1000,5000,1,1
13372,"Michelle Crawford","Michelle","Crawford","F",2,36,0,171,0,58,0,19.8351629561232,0,"Rising CrossFit Ballantyne",1768,"United States",1,"North America",1,"CUT",4,2013,33,338,1,18,321,1,1
13383,"Gretchen Kittelberger","Gretchen","Kittelberger","F",2,25,0,158,0,63,0,25.2363403300753,0,"",0,"United States",1,"North America",1,"ACT",1,2011,12,594,1,92,1277,1,1
13439,"Leah Polaski","Leah","Polaski","F",2,31,0,168,0,64,0,22.6757369614512,0,"",0,"United States",1,"North America",1,"CUT",4,2011,30,225,1,35,639,1,1
13503,"Wanda Brenton","Wanda","Brenton","F",2,39,0,166,0,64,0,23.2254318478734,0,"CrossFit 7 Mile",2244,"",0,"South America",3,"WD",2,2014,42,32,1,158,2115,1,1
13506,"Nicole Holcomb","Nicole","Holcomb","F",2,27,0,171,0,69,0,23.5970042064225,0,"",0,"United States",1,"North America",1,"WD",2,2014,32,397,1,110,1567,1,1
13632,"Erin Light","Erin","Light","F",2,26,0,171,0,71,0,24.2809753428405,0,"",0,"Canada",5,"North America",1,"ACT",1,2013,27,505,1,148,1523,1,1
13643,"Jeremy Jones","Jeremy","Jones","M",1,26,0,168,0,74,0,26.218820861678,0,"",0,"",0,"",0,"ACT",1,2008,29,19,0,1000,5000,1,1
13666,"Andy Lewis","Andy","Lewis","M",1,23,0,178,0,88,0,27.7742709253882,0,"",0,"United States",1,"North America",1,"CUT",4,2011,46,87,1,632,5000,1,1
13832,"Rebecca Ballstaedt","Rebecca","Ballstaedt","F",2,28,0,168,0,69,0,24.4472789115646,0,"",0,"",0,"",0,"ACT",1,2008,29,30,0,1000,5000,1,1
13913,"Marcus Filly","Marcus","Filly","M",1,28,0,178,0,89,0,28.0898876404494,0,"",0,"United States",1,"North America",1,"CUT",4,2013,37,361,1,262,2905,1,1
14093,"Deborah Cordner (carson)","Deborah","Cordner (carson)","F",2,31,0,166,0,66,0,23.9512265931195,0,"",0,"United States",1,"North America",1,"CUT",4,2011,46,11,0,1000,5000,1,3
14100,"Jesse Ward","Jesse","Ward","M",1,27,0,188,0,105,0,29.7080126754187,0,"",0,"",0,"",0,"ACT",1,2008,112,31,0,1000,5000,1,2
14130,"Mike Minium","Mike","Minium","M",1,36,0,178,0,80,0,25.2493372048984,0,"",0,"",0,"",0,"ACT",1,2008,66,23,0,1000,5000,1,2
14149,"Jenny Labaw","Jenny","Labaw","F",2,29,0,171,0,69,0,23.5970042064225,0,"",0,"United States",1,"North America",1,"ACT",1,2011,6,719,0,1000,5000,1,2
14319,"Emmalee Teribery","Emmalee","Teribery","F",2,27,0,163,0,62,0,23.3354661447552,0,"CrossFit Verve",1176,"United States",1,"North America",1,"CUT",4,2013,40,265,1,344,2892,1,1
14354,"Rory Long-Zambard","Rory","Long-Zambard","F",2,22,0,178,0,75,0,23.6712536295922,0,"",0,"United States",1,"North America",1,"ACT",1,2013,14,670,1,61,727,1,1
14459,"Helga Torfadóttir","Helga","Torfadóttir","F",2,34,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"Iceland",6,"Europe",4,"CUT",4,2011,47,11,0,1000,5000,1,2
14467,"Evan Samuel","Evan","Samuel","M",1,36,0,199,0,107,0,27.0195197090983,0,"",0,"",0,"",0,"ACT",1,2008,118,38,0,1000,5000,1,2
14512,"Connor Martin","Connor","Martin","M",1,16,0,178,0,75,0,23.6712536295922,0,"",0,"",0,"",0,"ACT",1,2007,32,182,0,1000,5000,1,2
14832,"Amanda Schwartz","Amanda","Schwartz","F",2,34,0,168,0,62,0,21.9671201814059,0,"",0,"United States",1,"North America",1,"ACT",1,2014,29,501,1,113,1604,1,1
14935,"David Leys","David","Leys","M",1,28,0,176,0,91,0,29.3775826446281,0,"",0,"",0,"",0,"ACT",1,2008,49,20,0,1000,5000,1,1
14960,"Travis Williams","Travis","Williams","M",1,23,0,176,0,92,0,29.7004132231405,0,"U Can CrossFit",3092,"United States",1,"North America",1,"ACT",1,2015,32,370,1,38,1417,1,1
15026,"David Millar","David","Millar","M",1,22,0,181,0,84,0,25.6402429718263,0,"",0,"",0,"",0,"ACT",1,2009,9,116,0,1000,5000,1,3
15033,"Joshua Glover","Joshua","Glover","M",1,24,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,110,31,0,1000,5000,1,3
15481,"Michael Lee","Michael","Lee","M",1,28,0,163,0,62,0,23.3354661447552,0,"",0,"",0,"",0,"ACT",1,2008,108,31,0,1000,5000,1,3
15547,"Cherie Chan","Cherie","Chan","F",2,34,0,168,0,63,0,22.3214285714286,0,"",0,"",0,"",0,"ACT",1,2008,15,26,0,1000,5000,1,3
15607,"Dale Saran","Dale","Saran","M",1,37,0,168,0,87,0,30.8248299319728,0,"",0,"",0,"",0,"ACT",1,2007,12,226,0,1000,5000,1,1
15617,"Patrick Burke","Patrick","Burke","M",1,27,0,178,0,84,0,26.5118040651433,0,"",0,"",0,"",0,"ACT",1,2008,24,18,0,1000,5000,1,1
15679,"Brandon Banks","Brandon","Banks","M",1,31,0,150,0,84,0,37.3333333333333,0,"",0,"",0,"",0,"WD",2,2007,37,163,0,1000,5000,1,2
15794,"Tamara Holmes","Tamara","Holmes","F",2,34,0,176,0,83,0,26.7949380165289,0,"",0,"",0,"",0,"ACT",1,2008,4,21,0,1000,5000,1,2
15834,"Kirez Reynolds","Kirez","Reynolds","M",1,34,0,176,0,100,0,32.2830578512397,0,"",0,"",0,"",0,"ACT",1,2008,106,31,0,1000,5000,1,2
15996,"Allison King","Allison","King","F",2,32,0,166,0,66,0,23.9512265931195,0,"",0,"United States",1,"North America",1,"WD",2,2012,44,0,1,153,1697,0,1
16057,"Ryan Hunt","Ryan","Hunt","M",1,38,0,181,0,89,0,27.1664479106254,0,"",0,"",0,"",0,"ACT",1,2007,33,179,0,1000,5000,1,1
16080,"James Newbury","James","Newbury","M",1,25,0,177,0,87,0,27.7697979507804,0,"",0,"Australia",3,"Oceania",7,"ACT",1,2016,24,503,1,59,741,1,1
16173,"Jessica Coughlan","Jessica","Coughlan","F",2,28,0,166,0,66,0,23.9512265931195,0,"",0,"Australia",3,"Oceania",7,"ACT",1,2017,36,284,1,39,576,1,1
16421,"Marcus Hendren","Marcus","Hendren","M",1,22,0,178,0,91,0,28.7211210705719,0,"CrossFit New Albany",1915,"United States",1,"North America",1,"ACT",1,2012,7,846,1,131,2287,1,1
16581,"Denae Brown","Denae","Brown","F",2,31,0,165,0,58,0,21.3039485766759,0,"CrossFit Melbourne",830,"Australia",3,"Oceania",7,"WD",2,2012,44,0,1,109,1293,0,1
16738,"Feng Chew","Feng","Chew","F",2,23,0,157,0,50,0,20.2847985719502,0,"",0,"",0,"",0,"CUT",4,2009,65,108,0,1000,5000,1,3
16897,"Dawn Hutchison","Dawn","Hutchison","F",2,24,0,173,0,73,0,24.3910588392529,0,"",0,"",0,"",0,"CUT",4,2009,31,162,0,1000,5000,1,3
16973,"Carleen Mathews","Carleen","Mathews","F",2,31,0,158,0,64,0,25.6369171607114,0,"CrossFit Saint Helens",10471,"United States",1,"North America",1,"ACT",1,2015,36,347,1,17,623,1,1
17309,"Linda Leipper","Linda","Leipper","F",2,40,0,163,0,57,0,21.4535737137265,0,"",0,"",0,"",0,"ACT",1,2008,12,25,0,1000,5000,1,3
17329,"Marlene Andersson","Marlene","Andersson","F",2,30,0,165,0,59,0,21.6712580348944,0,"CrossFit 965",9717,"",0,"Asia",6,"CUT",4,2014,40,244,1,253,2800,1,1
17339,"Candace Hamilton","Candace","Hamilton","F",2,26,0,166,0,71,0,25.7657134562346,0,"",0,"",0,"",0,"ACT",1,2008,11,24,0,1000,5000,1,1
17606,"Eric O'connor","Eric","O'connor","M",1,27,0,178,0,83,0,26.1961873500821,0,"",0,"",0,"",0,"ACT",1,2008,23,18,0,1000,5000,1,1
17703,"Matt Chan","Matt","Chan","M",1,30,0,176,0,99,0,31.9602272727273,0,"",0,"",0,"",0,"ACT",1,2008,8,16,0,1000,5000,1,1
17774,"Carla Nunes da Costa","Carla","Nunes da Costa","F",2,37,0,174,0,70,0,23.1206235962479,0,"Cape CrossFit",2132,"",0,"Africa",5,"CUT",4,2013,38,309,1,1000,5000,1,1
18006,"Matthew Lefave","Matthew","Lefave","M",1,30,0,183,0,93,0,27.7703126399713,0,"CrossFit DeltaTrain",2571,"Canada",5,"North America",1,"CUT",4,2012,39,257,1,56,1365,1,1
18061,"Armand Mccormick","Armand","Mccormick","M",1,29,0,178,0,84,0,26.5118040651433,0,"",0,"United States",1,"North America",1,"CUT",4,2011,24,320,1,73,1262,1,1
18199,"Chong Tseng","Chong","Tseng","M",1,33,0,183,0,82,0,24.485652005136,0,"",0,"",0,"",0,"ACT",1,2008,104,30,0,1000,5000,1,1
18274,"Bjork Odinsdottir","Bjork","Odinsdottir","F",2,26,0,160,0,63,0,24.609375,0,"CrossFit Nordic",1009,"",0,"Europe",4,"ACT",1,2014,19,616,1,58,1037,1,1
18543,"Frederik Aegidius","Frederik","Aegidius","M",1,24,0,174,0,84,0,27.7447483154974,0,"",0,"",0,"Europe",4,"CUT",4,2012,30,382,1,30,938,1,1
18588,"Annie Thorisdottir","Annie","Thorisdottir","F",2,19,0,170,0,69,0,23.8754325259516,0,"",0,"",0,"",0,"DNF",3,2009,11,54,0,1000,5000,1,5
18641,"Carey Kepler","Carey","Kepler","F",2,34,0,171,0,63,0,21.5450907971684,0,"",0,"",0,"",0,"ACT",1,2009,3,75,0,1000,5000,1,10
19058,"Nancy Mckeage","Nancy","Mckeage","F",2,38,0,175,0,68,0,22.2040816326531,0,"",0,"",0,"",0,"CUT",4,2010,32,114,0,1000,5000,1,1
19117,"Lauren Fisher","Lauren","Fisher","F",2,20,0,166,0,64,0,23.2254318478734,0,"CrossFit Invictus",600,"United States",1,"North America",1,"ACT",1,2014,9,681,1,33,668,1,1
19155,"Jesse Disch","Jesse","Disch","M",1,26,0,178,0,91,0,28.7211210705719,0,"",0,"United States",1,"North America",1,"CUT",4,2011,29,229,1,194,2600,1,1
19269,"Cody Anderson","Cody","Anderson","M",1,22,0,171,0,78,0,26.6748743203037,0,"",0,"United States",1,"North America",1,"ACT",1,2014,22,564,1,888,5000,1,1
19412,"Ashley Carriveau","Ashley","Carriveau","F",2,29,0,161,0,65.6666666666667,1,24.014145599118,1,"CrossFit San Jose",879,"United States",1,"North America",1,"CUT",4,2013,41,261,1,174,1726,1,1
19501,"Thuridur Erla Helgadottir","Thuridur Erla","Helgadottir","F",2,19,0,164,0,59,0,21.9363474122546,0,"CrossFit Sport",443,"",0,"Europe",4,"CUT",4,2012,35,319,1,73,992,1,1
19575,"Lance Cantu","Lance","Cantu","M",1,27,0,181,0,82,0,25.0297609963066,0,"",0,"",0,"",0,"CUT",4,2009,34,176,0,1000,5000,1,7
19837,"Russell Berger","Russell","Berger","M",1,23,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,46,172,0,1000,5000,1,7
19941,"Simon Paquette","Simon","Paquette","M",1,24,0,181,0,93,0,28.3874118616648,0,"Concept Ekilibre CrossFit",3608,"Canada",5,"North America",1,"ACT",1,2013,26,561,1,69,1383,1,1
19999,"Darren Rosten","Darren","Rosten","M",1,27,0,186,0,98,0,28.3269742166724,0,"",0,"",0,"",0,"ACT",1,2008,56,22,0,1000,5000,1,1
20514,"Geoffrey Tudisco","Geoffrey","Tudisco","M",1,33,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,59,197,0,1000,5000,1,1
20612,"Rachel Martinez","Rachel","Martinez","F",2,30,0,155,0,61,0,25.3902185223725,0,"CrossFit New England",505,"United States",1,"North America",1,"ACT",1,2014,28,502,1,79,1253,1,1
20698,"Tim Paulson","Tim","Paulson","M",1,27,0,186,0,98,0,28.3269742166724,0,"",0,"United States",1,"North America",1,"ACT",1,2017,19,514,1,24,521,1,1
20717,"Bryan Diaz","Bryan","Diaz","M",1,28,0,176,0,91,0,29.3775826446281,0,"Bayou City CrossFit",897,"United States",1,"North America",1,"CUT",4,2012,43,199,1,176,2751,1,1
20900,"Lisa Ray","Lisa","Ray","F",2,37,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,44,141,0,1000,5000,1,1
21087,"Amanda Allen","Amanda","Allen","F",2,40,0,167,0,70,0,25.0995015956112,0,"",0,"Australia",3,"Oceania",7,"CUT",4,2011,19,348,0,1000,5000,1,1
21152,"Maria Corvin","Maria","Corvin","F",2,44,0,153,0,50,0,21.359306249733,0,"",0,"",0,"",0,"ACT",1,2008,36,37,0,1000,5000,1,1
21292,"Anonymous Anonymous","Anonymous","Anonymous","M",1,22,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"NorCal CrossFit",2605,"United States",1,"North America",1,"ACT",1,2013,5,765,1,29,602,1,1
21298,"Mike Hom","Mike","Hom","M",1,24,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2007,15,223,0,1000,5000,1,3
21343,"Kenneth Leverich","Kenneth","Leverich","M",1,23,0,173,0,84,0,28.0664238698253,0,"",0,"United States",1,"North America",1,"CUT",4,2012,17,604,1,3,197,1,1
21379,"Jason Feudale","Jason","Feudale","M",1,29,0,158,0,71,0,28.4409549751642,0,"",0,"",0,"",0,"ACT",1,2008,76,24,0,1000,5000,1,3
21556,"Madeline Sturt","Madeline","Sturt","F",2,19,0,159,0,63,0,24.9199003203987,0,"CrossFit Newcastle",835,"Australia",3,"Oceania",7,"ACT",1,2016,39,147,1,330,2544,1,1
21566,"Anthony Bainbridge","Anthony","Bainbridge","M",1,29,0,171,0,76,0,25.9909031838856,0,"",0,"",0,"",0,"ACT",1,2008,16,17,0,1000,5000,1,4
21658,"Michael Mogard","Michael","Mogard","M",1,29,0,176,0,81,0,26.1492768595041,0,"Reebok CrossFit 673",4485,"",0,"Asia",6,"WD",2,2013,46,159,1,611,5000,1,1
21682,"Lisa Thiel","Lisa","Thiel","F",2,33,0,173,0,67,0,22.3863142771225,0,"",0,"United States",1,"North America",1,"CUT",4,2011,32,218,1,121,1563,1,1
21868,"Charlie Dunifer","Charlie","Dunifer","M",1,30,0,171,0,75,0,25.6489176156766,0,"",0,"",0,"",0,"CUT",4,2009,52,211,0,1000,5000,1,1
21901,"Lisa Shiu","Lisa","Shiu","F",2,29,0,163,0,62,0,23.3354661447552,0,"",0,"United States",1,"North America",1,"CUT",4,2011,18,353,1,7,219,1,1
22026,"Josh Wagner","Josh","Wagner","M",1,27,0,176,0,83,0,26.7949380165289,0,"",0,"",0,"",0,"CUT",4,2009,40,200,0,1000,5000,1,1
22340,"Katie Hogan","Katie","Hogan","F",2,26,0,176,0,78,0,25.1807851239669,0,"",0,"",0,"",0,"CUT",4,2009,18,118,0,1000,5000,1,1
22357,"Julie Cleghorn","Julie","Cleghorn","F",2,42,0,166,0,54,0,19.5964581216432,0,"",0,"",0,"",0,"ACT",1,2008,23,28,0,1000,5000,1,1
22982,"Emily Carothers","Emily","Carothers","F",2,31,0,158,0,59,0,23.6340330075308,0,"",0,"United States",1,"North America",1,"ACT",1,2013,23,596,1,15,296,1,1
23344,"Pat Sherwood","Pat","Sherwood","M",1,33,0,173,0,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2009,58,195,0,1000,5000,1,2
23452,"Travis Cassidy","Travis","Cassidy","M",1,25,0,171,0,82,0,28.0428165931398,0,"",0,"",0,"",0,"ACT",1,2008,28,19,0,1000,5000,1,2
23655,"Ant Haynes","Ant","Haynes","M",1,29,0,179,0,89,0,27.7769108329952,0,"CrossFit CFPT",6874,"China",24,"Asia",6,"CUT",4,2019,27,218,1,123,1572,1,1
23820,"Shana Alverson","Shana","Alverson","F",2,33,0,163,0,63,0,23.7118446309609,0,"",0,"",0,"",0,"CUT",4,2009,25,137,0,1000,5000,1,2
23856,"Sheila Barden","Sheila","Barden","F",2,26,0,153,0,59,0,25.203981374685,0,"CrossFit Passaic Valley",1398,"United States",1,"North America",1,"ACT",1,2014,25,554,1,155,2059,1,1
24092,"Michael Fitzgerald","Michael","Fitzgerald","M",1,23,0,186,0,91,0,26.3036189154816,0,"",0,"",0,"",0,"ACT",1,2009,11,137,0,1000,5000,1,2
24156,"Neal Maddox","Neal","Maddox","M",1,32,0,178,0,98,0,30.9304380760005,0,"",0,"",0,"",0,"CUT",4,2010,25,93,0,1000,5000,1,2
24281,"Jeralee Anderson","Jeralee","Anderson","F",2,27,0,163,0,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"ACT",1,2008,31,31,0,1000,5000,1,5
24309,"Lukas Högberg","Lukas","Högberg","M",1,23,0,183,0,96,0,28.6661291767446,0,"CrossFit Solid",2290,"",0,"Europe",4,"ACT",1,2014,23,533,1,50,1111,1,1
24538,"Yurii Hanson","Yurii","Hanson","M",1,34,0,171,0,87,0,29.7527444341849,0,"CrossFit Billings",438,"United States",1,"North America",1,"CUT",4,2012,44,192,1,119,2057,1,1
24547,"Andrea Bell","Andrea","Bell","F",2,31,0,161,0,59,0,22.7614675359747,0,"",0,"",0,"",0,"CUT",4,2009,33,189,0,1000,5000,1,1
24883,"Natalie McLain","Natalie","McLain","F",2,27,0,155,0,55,0,22.8928199791883,0,"",0,"United States",1,"North America",1,"ACT",1,2013,30,425,1,34,472,1,1
25107,"Dana Lynch","Dana","Lynch","F",2,37,0,161,0,63,0,24.3046178773967,0,"",0,"",0,"",0,"CUT",4,2009,66,108,0,1000,5000,1,1
25528,"Ruth Anderson Horrell","Ruth","Anderson Horrell","F",2,27,0,167,0,66,0,23.6652443615762,0,"",0,"New Zealand",2,"Oceania",7,"CUT",4,2011,31,220,0,1000,5000,1,1
25565,"Whitney Elks","Whitney","Elks","F",2,28,0,173,0,71,0,23.7228106518761,0,"CrossFit Albuquerque",12095,"United States",1,"North America",1,"ACT",1,2016,30,416,1,348,2678,1,1
25569,"Kyle Kasperbauer","Kyle","Kasperbauer","M",1,27,0,173,0,87,0,29.0687961508904,0,"",0,"",0,"",0,"CUT",4,2009,42,126,0,1000,5000,1,1
25613,"Edmund Tan","Edmund","Tan","M",1,33,0,170,0,68,0,23.5294117647059,0,"",0,"Malaysia",71,"Asia",6,"CUT",4,2019,102,0,1,1000,5000,0,1
25678,"Annie Sakamoto","Annie","Sakamoto","F",2,35,0,153,0,55,0,23.4952368747063,0,"CrossFit Santa Cruz Central",612,"United States",1,"North America",1,"CUT",4,2012,23,496,1,72,977,1,1
25957,"Alexander Nettey","Alexander","Nettey","M",1,29,0,186,0,84,0,24.2802636142907,0,"",0,"United States",1,"North America",1,"CUT",4,2013,36,361,1,107,1693,1,1
26295,"Caroline Fryklund","Caroline","Fryklund","F",2,26,0,173,0,67,0,22.3863142771225,0,"CrossFit Kalmar",1343,"",0,"Europe",4,"CUT",4,2012,25,426,1,414,3656,1,1
26344,"Jeff Tincher","Jeff","Tincher","M",1,39,0,176,0,84,0,27.1177685950413,0,"",0,"",0,"",0,"ACT",1,2008,5,15,0,1000,5000,1,2
26672,"Nicole Tainatongo Monforte","Nicole","Tainatongo Monforte","F",2,24,0,166,0,69,0,25.0399187109885,0,"CrossFit 671",1824,"",0,"Asia",6,"CUT",4,2013,39,304,1,369,3028,1,1
26851,"Garth Prouse","Garth","Prouse","M",1,33,0,177.37876960193,1,88.3747016706444,1,28.0820119519273,1,"",0,"",0,"",0,"CUT",4,2010,31,113,0,1000,5000,1,1
26980,"Pip Malone","Pip","Malone","F",2,23,0,164,0,64,0,23.7953599048186,0,"",0,"Australia",3,"Oceania",7,"CUT",4,2013,36,320,1,35,475,1,1
26994,"Lance Mosley","Lance","Mosley","M",1,35,0,177.37876960193,1,88,0,28.0820119519273,1,"",0,"",0,"",0,"ACT",1,2008,50,21,0,1000,5000,1,2
27065,"Chris Spealler","Chris","Spealler","M",1,28,0,166,0,65,0,23.5883292204964,0,"",0,"",0,"",0,"ACT",1,2007,4,261,0,1000,5000,1,2
27667,"Keegan Martin","Keegan","Martin","M",1,13,0,181,0,83,0,25.3350019840664,0,"",0,"",0,"",0,"WD",2,2007,44,56,0,1000,5000,1,3
27855,"Lauren Plumey","Lauren","Plumey","F",2,27,0,173,0,64,0,21.3839419960573,0,"",0,"",0,"",0,"CUT",4,2009,46,153,0,1000,5000,1,3
27975,"Chyna Cho","Chyna","Cho","F",2,23,0,173,0,68,0,22.7204383708109,0,"",0,"",0,"",0,"CUT",4,2010,18,99,0,1000,5000,1,3
28040,"Eric Carmody","Eric","Carmody","M",1,26,0,181,0,96,0,29.3031348249443,0,"",0,"",0,"Asia",6,"CUT",4,2014,39,331,1,153,2308,1,1
28224,"Jenny Jacobsen","Jenny","Jacobsen","F",2,36,0,162,0,61,0,23.2434080170706,0,"",0,"Sweden",11,"Europe",4,"CUT",4,2011,41,121,1,248,2449,1,1
28505,"Andy Petranek","Andy","Petranek","M",1,42,0,173,0,73,0,24.3910588392529,0,"",0,"",0,"",0,"CUT",4,2009,62,208,0,1000,5000,1,1
28534,"Tamaryn Venter (barber)","Tamaryn","Venter (barber)","F",2,27,0,165.374825174825,1,65.6666666666667,1,24.014145599118,1,"",0,"",0,"",0,"CUT",4,2009,38,96,0,1000,5000,1,1
28886,"Emily Friedman","Emily","Friedman","F",2,29,0,168,0,59,0,20.9041950113379,0,"CrossFit Rx",1060,"United States",1,"North America",1,"ACT",1,2013,25,528,1,63,732,1,1
28918,"Jenny Davis","Jenny","Davis","F",2,28,0,166,0,69,0,25.0399187109885,0,"",0,"United States",1,"North America",1,"CUT",4,2011,22,322,0,1000,5000,1,1
